TMC,DATE,HOUR,ROAD,DIRECTION,STATE,COUNTY,start_latitude,start_longitude,end_latitude,end_longitude,TMC_LENGTH,road_order,f_system,thrulanes,aadt,AADT Single Unit,aadt_combinations,TT_ALL_vehs,TT_PASS,TT_TRUCK,SPEED_ALL_vehs,SPEED_PASS,SPEED_TRUCK,PCT_NOISE_AUTO,PCT_NOISE_MEDIUM,PCT_NOISE_HEAVY,PCT_NOISE_BUS,PCT_NOISE_MC
129+04132,5/9/2020,5,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,40.47,39.61,45.62,62.45246512,63.93942857,61.03309091,0.009785932,0.000196806,0.000603538,3.56E-05,1.50E-05
129+04132,5/9/2020,6,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,40.01,39.78,42.56,62.940375,63.4359685,59.82451485,0.020647734,0.000346753,0.000517318,3.00E-05,2.06E-05
129+04132,5/9/2020,7,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,39.81,39.46,38.74,53.35343046,54.43491892,52.656,0.03495645,0.000455465,0.000656019,4.31E-05,4.12E-05
129+04132,5/9/2020,8,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,40.05,39.89,43.2,45.26049438,45.51620339,45.00764246,0.038317144,0.000425475,0.00069538,6.00E-05,9.93E-05
129+04132,5/9/2020,9,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,39.22,39.06,41.8,59.238,59.6768,58.80560584,0.050097372,0.000402983,0.000789097,4.31E-05,0.000125581
129+04132,5/9/2020,10,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,39.14,39.09,41.41,61.03309091,62.45246512,61.03309091,0.066209204,0.000434847,0.000702878,6.37E-05,0.00011246
129+04132,5/9/2020,11,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,37.85,37.71,43.43,61.03309091,61.97206154,60.57419549,0.07990688,0.000393612,0.0005698,5.81E-05,0.000168691
129+04132,5/9/2020,12,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,38.15,38.15,39.01,59.6768,59.6768,58.37947826,0.087831594,0.000479831,0.000558553,7.50E-05,0.000149947
129+04132,5/9/2020,13,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,38.78,38.58,43.52,55.56115862,55.947,54.43491892,0.087456726,0.000446093,0.00045359,4.31E-05,0.000168691
129+04132,5/9/2020,14,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,37.89,37.89,,50.0395528,51.64338462,48.82647273,0.083783016,0.000404858,0.000393612,8.43E-05,0.000138701
129+04132,5/9/2020,15,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,37.86,37.86,,30.98603077,32.09708367,30.40138868,0.07678048,0.00029802,0.000401109,6.56E-05,0.000134953
129+04132,5/9/2020,16,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,37.88,37.02,42.38,26.41432131,26.67671523,26.41432131,0.06698143,0.000290523,0.000337381,7.50E-05,0.000138701
129+04132,5/9/2020,17,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,36.58,36.58,40.78,30.17366292,31.22623256,29.18973913,0.057673458,0.000230544,0.000329884,4.69E-05,9.37E-05
129+04132,5/9/2020,18,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,37.93,37.93,42.06,37.12611982,38.54721531,36.12721076,0.048519175,0.000174314,0.00029802,6.56E-05,7.12E-05
129+04132,5/9/2020,19,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,36.33,35.77,41.41,60.12214925,60.12214925,61.97206154,0.044030134,0.000133078,0.000264282,4.87E-05,9.00E-05
129+04132,5/9/2020,20,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,39.01,39.01,,62.45246512,62.940375,61.03309091,0.034146734,0.000144324,0.000275528,6.37E-05,6.00E-05
129+04132,5/9/2020,21,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,39.08,39.08,,54.06958389,48.82647273,61.49899237,0.026060829,9.00E-05,0.000269905,3.56E-05,2.62E-05
129+04132,5/9/2020,22,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,36.82,36.82,,58.80560584,56.73498592,60.57419549,0.021673,9.18E-05,0.000337381,2.62E-05,3.56E-05
129+04132,5/9/2020,23,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,38.84,38.84,,61.97206154,58.80560584,63.4359685,0.017063996,0.000196806,0.000335507,2.62E-05,3.19E-05
129+04132,5/10/2020,0,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,40.87,40.87,,60.57419549,59.6768,62.940375,0.010419459,0.00019868,0.000260533,2.62E-05,2.44E-05
129+04132,5/10/2020,1,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,40.18,37.91,42.06,59.238,58.80560584,59.238,0.006219062,0.00018556,0.000271779,4.12E-05,2.25E-05
129+04132,5/10/2020,2,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,37.91,37.91,,59.238,61.03309091,59.238,0.00400734,0.000249287,0.000299894,5.06E-05,9.37E-06
129+04132,5/10/2020,3,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,39.58,39.58,,61.03309091,56.73498592,60.57419549,0.003135772,0.000378617,0.000309266,2.62E-05,1.12E-05
129+04132,5/10/2020,4,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,38.23,38.23,42.73,54.80522449,55.56115862,60.57419549,0.004104806,0.000209926,0.000417978,4.69E-05,1.50E-05
129+04132,5/10/2020,5,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,40.78,40.78,40.78,63.4359685,64.450944,61.49899237,0.009785932,0.000196806,0.000603538,3.56E-05,1.50E-05
129+04132,5/10/2020,6,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,36.62,36.62,,61.97206154,62.940375,59.6768,0.020647734,0.000346753,0.000517318,3.00E-05,2.06E-05
129+04132,5/10/2020,7,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,38.01,36.08,42.56,56.73498592,57.54548571,56.73498592,0.03495645,0.000455465,0.000656019,4.31E-05,4.12E-05
129+04132,5/10/2020,8,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,35.81,35.67,41.41,46.83934884,47.11326316,46.30096552,0.038317144,0.000425475,0.00069538,6.00E-05,9.93E-05
129+04132,5/10/2020,9,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,36.25,36.25,,58.37947826,60.12214925,57.95948201,0.050097372,0.000402983,0.000789097,4.31E-05,0.000125581
129+04132,5/10/2020,10,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,36.3,35.87,39.66,61.03309091,61.97206154,59.6768,0.066209204,0.000434847,0.000702878,6.37E-05,0.00011246
129+04132,5/10/2020,11,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,37.5,37.13,43.08,60.12214925,61.03309091,57.95948201,0.07990688,0.000393612,0.0005698,5.81E-05,0.000168691
129+04132,5/10/2020,12,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,37.47,37.37,42.39,60.12214925,60.12214925,60.12214925,0.087831594,0.000479831,0.000558553,7.50E-05,0.000149947
129+04132,5/10/2020,13,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,38.2,38.17,39.58,56.33823776,57.1373617,55.18060274,0.087456726,0.000446093,0.00045359,4.31E-05,0.000168691
129+04132,5/10/2020,14,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,37.3,36.9,43.42,33.15377778,32.88313469,32.88313469,0.083783016,0.000404858,0.000393612,8.43E-05,0.000138701
129+04132,5/10/2020,15,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,36.41,36.41,,45.26049438,45.26049438,44.51032044,0.07678048,0.00029802,0.000401109,6.56E-05,0.000134953
129+04132,5/10/2020,16,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,36.97,36.97,,30.40138868,31.5936,28.87587097,0.06698143,0.000290523,0.000337381,7.50E-05,0.000138701
129+04132,5/10/2020,17,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,35.5,35.5,,29.619,30.28709774,27.40261225,0.057673458,0.000230544,0.000329884,4.69E-05,9.37E-05
129+04132,5/10/2020,18,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,36.2,36.2,,50.66898113,51.31444586,50.3523,0.048519175,0.000174314,0.00029802,6.56E-05,7.12E-05
129+04132,5/10/2020,19,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,36.05,36.05,,61.49899237,61.97206154,60.57419549,0.044030134,0.000133078,0.000264282,4.87E-05,9.00E-05
129+04132,5/10/2020,20,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,38.31,38.2,42.39,55.947,55.18060274,59.6768,0.034146734,0.000144324,0.000275528,6.37E-05,6.00E-05
129+04132,5/10/2020,21,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,35.54,35.54,,58.37947826,60.57419549,55.56115862,0.026060829,9.00E-05,0.000269905,3.56E-05,2.62E-05
129+04132,5/10/2020,22,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,37.26,36.8,40.78,61.03309091,61.97206154,59.238,0.021673,9.18E-05,0.000337381,2.62E-05,3.56E-05
129+04132,5/10/2020,23,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,63366.49375,4803,6097,39.71,38.62,40.69,63.4359685,64.97070968,61.49899237,0.017063996,0.000196806,0.000335507,2.62E-05,3.19E-05
129+04132,5/11/2020,0,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,36.79,36.55,39.58,61.03309091,59.6768,60.12214925,0.007120756,0.000175299,0.000385659,2.16E-05,1.17E-05
129+04132,5/11/2020,1,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,40.76,40.76,,60.12214925,55.18060274,60.12214925,0.004028292,0.000260702,0.000496232,2.25E-05,1.08E-05
129+04132,5/11/2020,2,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,38.02,38.02,,58.37947826,34.28241702,62.45246512,0.002696915,0.000342508,0.000486344,3.60E-05,1.35E-05
129+04132,5/11/2020,3,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,38.13,38.21,38.45,59.6768,50.3523,60.42276,0.003098756,0.000441395,0.000597816,4.94E-05,9.89E-06
129+04132,5/11/2020,4,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,36.98,36.98,,62.45246512,63.4359685,61.97206154,0.007040747,0.000416224,0.001009545,4.85E-05,8.99E-06
129+04132,5/11/2020,5,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,38.95,38.48,40.92,61.03309091,61.49899237,61.97206154,0.023738248,0.000489041,0.001690067,9.17E-05,2.70E-05
129+04132,5/11/2020,6,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,40.28,40.13,41.41,60.57419549,61.49899237,59.6768,0.044775087,0.001015838,0.002387669,9.62E-05,4.14E-05
129+04132,5/11/2020,7,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,45.65,45.77,43.7,58.80560584,58.80560584,57.54548571,0.055038646,0.00115428,0.002315751,0.000129452,4.85E-05
129+04132,5/11/2020,8,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,40.92,40.97,40.5,55.18060274,56.73498592,54.06958389,0.04803386,0.001317893,0.002596231,0.000121361,4.76E-05
129+04132,5/11/2020,9,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,41.51,41.2,42.78,54.06958389,54.43491892,54.06958389,0.045658775,0.001415881,0.003012454,0.00011327,5.48E-05
129+04132,5/11/2020,10,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,42.45,42.28,44.49,60.12214925,61.49899237,59.238,0.05045389,0.0015741,0.003011555,0.000145633,5.75E-05
129+04132,5/11/2020,11,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,42.32,42.06,43.82,59.6768,59.238,58.80560584,0.05605269,0.001745803,0.002990879,0.000138442,8.81E-05
129+04132,5/11/2020,12,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,43.03,43.03,44.51,60.57419549,60.12214925,59.238,0.061189413,0.001550726,0.002726581,0.000141139,8.99E-05
129+04132,5/11/2020,13,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,42.74,42.63,44.78,52.31407792,51.97656774,52.656,0.06686912,0.00140779,0.002491051,0.000102483,8.99E-05
129+04132,5/11/2020,14,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,41.84,41.84,41.41,40.48426131,41.10391837,39.68654187,0.07743383,0.001244177,0.002076625,0.00011327,9.71E-05
129+04132,5/11/2020,15,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,39.17,38.94,45.2,33.42891286,34.42892308,32.09708367,0.08336165,0.001079665,0.001569605,8.90E-05,8.63E-05
129+04132,5/11/2020,16,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,38.8,38.66,41.97,34.28241702,34.72572414,33.15377778,0.07354847,0.000797388,0.001106634,0.000118664,6.92E-05
129+04132,5/11/2020,17,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,41.92,41.81,46.76,35.02768696,35.49060793,34.72572414,0.06531749,0.000582534,0.000728167,0.00013125,6.11E-05
129+04132,5/11/2020,18,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,40.46,40.41,46.41,58.37947826,57.95948201,57.54548571,0.04877461,0.000447688,0.000567251,0.000111472,5.30E-05
129+04132,5/11/2020,19,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,39.39,39.34,42.06,61.97206154,63.93942857,59.6768,0.038511053,0.000326327,0.000491738,7.55E-05,5.21E-05
129+04132,5/11/2020,20,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,41.03,41.03,,58.80560584,59.6768,59.6768,0.028252885,0.000223844,0.000483647,9.89E-05,2.88E-05
129+04132,5/11/2020,21,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,40.63,39.92,45.62,64.450944,63.93942857,61.65587755,0.02048487,0.000107877,0.000486344,4.49E-05,2.61E-05
129+04132,5/11/2020,22,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,44.43,46.22,41.64,57.95948201,58.80560584,57.54548571,0.016810771,0.000120462,0.000509717,2.61E-05,2.16E-05
129+04132,5/11/2020,23,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,39.04,38.12,42.73,56.73498592,57.54548571,57.1373617,0.015353539,0.000184289,0.000504323,2.97E-05,2.07E-05
129+04132,5/12/2020,0,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,41.53,42.33,40.1,57.54548571,55.56115862,59.238,0.007120756,0.000175299,0.000385659,2.16E-05,1.17E-05
129+04132,5/12/2020,1,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,41.65,42.38,40.82,61.03309091,62.29150516,58.80560584,0.004028292,0.000260702,0.000496232,2.25E-05,1.08E-05
129+04132,5/12/2020,2,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,42.83,42.83,,61.49899237,64.97070968,60.12214925,0.002696915,0.000342508,0.000486344,3.60E-05,1.35E-05
129+04132,5/12/2020,3,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,39.47,39.6,38.45,63.93942857,67.70057143,62.940375,0.003098756,0.000441395,0.000597816,4.94E-05,9.89E-06
129+04132,5/12/2020,4,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,38.7,38.6,39.88,62.940375,69.45144828,62.45246512,0.007040747,0.000416224,0.001009545,4.85E-05,8.99E-06
129+04132,5/12/2020,5,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,38.58,38.15,40.91,61.03309091,55.43372477,61.03309091,0.023738248,0.000489041,0.001690067,9.17E-05,2.70E-05
129+04132,5/12/2020,6,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,41.91,41.68,47,62.940375,64.450944,61.97206154,0.044775087,0.001015838,0.002387669,9.62E-05,4.14E-05
129+04132,5/12/2020,7,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,43,43.05,41.88,65.49892683,64.97070968,62.45246512,0.055038646,0.00115428,0.002315751,0.000129452,4.85E-05
129+04132,5/12/2020,8,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,41.99,41.89,41.56,61.97206154,62.45246512,61.03309091,0.04803386,0.001317893,0.002596231,0.000121361,4.76E-05
129+04132,5/12/2020,9,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,42.32,42.38,42.61,62.940375,64.97070968,60.57419549,0.045658775,0.001415881,0.003012454,0.00011327,5.48E-05
129+04132,5/12/2020,10,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,42.18,42.18,43.94,62.45246512,65.49892683,60.12214925,0.05045389,0.0015741,0.003011555,0.000145633,5.75E-05
129+04132,5/12/2020,11,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,42.24,42.08,45.46,61.49899237,63.93942857,60.12214925,0.05605269,0.001745803,0.002990879,0.000138442,8.81E-05
129+04132,5/12/2020,12,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,41.75,41.65,42.78,57.95948201,59.238,56.33823776,0.061189413,0.001550726,0.002726581,0.000141139,8.99E-05
129+04132,5/12/2020,13,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,41.4,41.29,61.18,59.6768,62.940375,57.1373617,0.06686912,0.00140779,0.002491051,0.000102483,8.99E-05
129+04132,5/12/2020,14,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,48.23,48.23,49.57,60.57419549,62.45246512,59.6768,0.07743383,0.001244177,0.002076625,0.00011327,9.71E-05
129+04132,5/12/2020,15,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,60.18,60.18,,61.97206154,63.4359685,58.80560584,0.08336165,0.001079665,0.001569605,8.90E-05,8.63E-05
129+04132,5/12/2020,16,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,38,37.73,43.5,61.03309091,61.49899237,59.238,0.07354847,0.000797388,0.001106634,0.000118664,6.92E-05
129+04132,5/12/2020,17,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,37.97,37.72,42.06,62.45246512,64.450944,59.238,0.06531749,0.000582534,0.000728167,0.00013125,6.11E-05
129+04132,5/12/2020,18,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,38.69,38.69,40.21,63.4359685,67.1364,60.12214925,0.04877461,0.000447688,0.000567251,0.000111472,5.30E-05
129+04132,5/12/2020,19,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,37.77,37.55,46.41,63.93942857,67.1364,59.6768,0.038511053,0.000326327,0.000491738,7.55E-05,5.21E-05
129+04132,5/12/2020,20,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,38.09,38.09,,60.12214925,62.29150516,58.80560584,0.028252885,0.000223844,0.000483647,9.89E-05,2.88E-05
129+04132,5/12/2020,21,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,39.4,38.98,51.76,61.97206154,61.97206154,58.80560584,0.02048487,0.000107877,0.000486344,4.49E-05,2.61E-05
129+04132,5/12/2020,22,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,41.31,41.31,,60.12214925,61.65587755,59.238,0.016810771,0.000120462,0.000509717,2.61E-05,2.16E-05
129+04132,5/12/2020,23,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,39.23,39.23,,61.03309091,61.03309091,58.66287379,0.015353539,0.000184289,0.000504323,2.97E-05,2.07E-05
129+04132,5/13/2020,0,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,40.34,40.34,,62.29150516,61.03309091,56.73498592,0.007120756,0.000175299,0.000385659,2.16E-05,1.17E-05
129+04132,5/13/2020,1,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,41.16,40.6,43.42,61.49899237,64.27953192,58.66287379,0.004028292,0.000260702,0.000496232,2.25E-05,1.08E-05
129+04132,5/13/2020,2,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,39.56,39.56,,61.97206154,62.940375,59.238,0.002696915,0.000342508,0.000486344,3.60E-05,1.35E-05
129+04132,5/13/2020,3,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,42.69,42.61,44.86,66.39863736,66.39863736,64.97070968,0.003098756,0.000441395,0.000597816,4.94E-05,9.89E-06
129+04132,5/13/2020,4,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,39.47,39.53,42.24,59.238,59.82451485,61.03309091,0.007040747,0.000416224,0.001009545,4.85E-05,8.99E-06
129+04132,5/13/2020,5,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,38.54,38.19,42.54,59.238,59.82451485,57.54548571,0.023738248,0.000489041,0.001690067,9.17E-05,2.70E-05
129+04132,5/13/2020,6,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,39.95,39.79,42.3,61.49899237,67.1364,61.03309091,0.044775087,0.001015838,0.002387669,9.62E-05,4.14E-05
129+04132,5/13/2020,7,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,42.1,42,43.61,62.45246512,62.940375,62.940375,0.055038646,0.00115428,0.002315751,0.000129452,4.85E-05
129+04132,5/13/2020,8,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,40.83,40.58,43.75,63.93942857,66.58155372,62.940375,0.04803386,0.001317893,0.002596231,0.000121361,4.76E-05
129+04132,5/13/2020,9,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,41.81,41.76,42.86,65.49892683,67.1364,62.940375,0.045658775,0.001415881,0.003012454,0.00011327,5.48E-05
129+04132,5/13/2020,10,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,42.15,42.31,43.48,64.97070968,66.03580328,61.49899237,0.05045389,0.0015741,0.003011555,0.000145633,5.75E-05
129+04132,5/13/2020,11,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,41.81,41.88,44.1,62.45246512,64.97070968,60.42276,0.05605269,0.001745803,0.002990879,0.000138442,8.81E-05
129+04132,5/13/2020,12,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,40.99,40.93,42.23,62.940375,64.97070968,61.49899237,0.061189413,0.001550726,0.002726581,0.000141139,8.99E-05
129+04132,5/13/2020,13,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,40.26,40.12,42.44,61.49899237,64.450944,60.12214925,0.06686912,0.00140779,0.002491051,0.000102483,8.99E-05
129+04132,5/13/2020,14,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69,1,8,76492.88769,4803,6097,41.3,41.3,,60.12214925,59.6768,59.6768,0.07743383,0.001244177,0.002076625,0.00011327,9.71E-05
